PROVNUM,PROVNAME,STATE,MDScensus,Fine Amount,WorkDate,Total_RN_Hours,Contractor_RN_Hours,Total_LPN_Hours,Contractor_LPN_Hours,Total_CNA_Hours,Contractor_CNA_Hours,Total_Hours,Total_Contractor_Hours,Contractor_Percentage,Opportunity_Score,Opportunity_Tier
055032,THE EARLWOOD,CA,78.49450549450549,1151059.0,91,1153.36,0.0,5943.31,0.0,17020.93,0.0,24117.6,0.0,0.0,11510590.0,High
245493,AUGUSTANA CHAPEL VIEW CARE CENTER,MN,90.50549450549451,1151059.0,91,6984.75,0.0,8635.5,0.0,19208.75,0.0,34829.0,0.0,0.0,11510590.0,High
035003,THE TERRACES OF PHOENIX,AZ,48.68131868131868,1148329.0,182,8752.3,0.0,8964.64,0.0,21471.82,0.0,39188.759999999995,0.0,0.0,11483290.0,High
065168,FALCON HEIGHTS HEALTH AND REHABILITATION CENTER,CO,77.18681318681318,3157154.0,637,21353.92,82.81,24649.59,0.0,83443.64,275.1,129447.15,357.91,0.2764912166857285,11418641.206199883,High
495097,PARHAM HEALTH CARE & REHAB CEN,VA,168.54945054945054,5416684.0,91,1253.25,0.0,13205.5,0.0,20999.0,171.0,35457.75,171.0,0.4822641030522241,11231779.36263158,High
455745,TIMBERWOOD NURSING AND REHABILITATION CENTER,TX,85.23076923076923,1122940.0,91,1065.79,0.0,6067.07,0.0,11937.68,0.0,19070.54,0.0,0.0,11229400.0,High
035062,DESERT HAVEN CARE CENTER,AZ,83.04395604395604,1122485.0,91,1519.75,0.0,7487.75,0.0,21410.25,0.0,30417.75,0.0,0.0,11224850.0,High
105252,JACKSON MEMORIAL PERDUE MEDICAL CENTER,FL,154.3186813186813,1122485.0,91,18513.5,0.0,4227.25,0.0,47376.75,0.0,70117.5,0.0,0.0,11224850.0,High
25A389,WEBSTER HEALTH SERVICES NURSING FACILTY,MS,34.53846153846154,1122485.0,182,1189.5,0.0,7387.5,0.0,14379.0,0.0,22956.0,0.0,0.0,11224850.0,High
185177,GRAYSON NURSING AND REHAB CENTER,KY,69.3076923076923,1113385.0,455,8618.65,0.0,14782.25,0.0,57028.1,0.0,80429.0,0.0,0.0,11133850.0,High
435098,GOOD SAMARITAN SOCIETY TYNDALL,SD,52.142857142857146,1107288.0,91,1826.84,0.0,2857.19,0.0,9942.16,0.0,14626.189999999999,0.0,0.0,11072880.0,High
155819,WELLBROOKE OF KOKOMO,IN,52.67032967032967,1098734.0,182,5448.46,0.0,5256.3,0.0,14119.78,0.0,24824.54,0.0,0.0,10987340.0,High
455838,ROBSTOWN NURSING AND REHABILITATION CENTER,TX,59.065934065934066,1097005.0,91,176.13,0.0,5560.18,0.0,6091.99,0.0,11828.3,0.0,0.0,10970050.0,High
185237,CHEROKEE PARK REHABILITATION,KY,89.41758241758242,1096914.0,182,6750.1,0.0,13769.88,0.0,27454.06,0.0,47974.04,0.0,0.0,10969140.0,High
445529,DECATUR WELLNESS AND REHABILITATION CENTER,TN,51.527472527472526,1084811.0,91,927.0,0.0,4526.0,0.0,8680.25,0.0,14133.25,0.0,0.0,10848110.0,High
395895,VALLEY VIEW REHAB AND NURSING CENTER,PA,132.84615384615384,1072708.0,91,5414.5,0.0,12480.75,0.0,28973.75,0.0,46869.0,0.0,0.0,10727080.0,High
455569,HERITAGE AT LONGVIEW HEALTHCARE CENTER,TX,52.0989010989011,1067703.0,91,1047.11,0.0,3453.87,0.0,6493.18,0.0,10994.16,0.0,0.0,10677030.0,High
056326,BURLINGTON CONVALESCENT HOSPITAL,CA,114.97802197802197,1057875.0,91,2611.79,0.0,7194.38,0.0,26308.21,0.0,36114.38,0.0,0.0,10578750.0,High
375469,SOUTHERN POINTE LIVING CENTER,OK,45.065934065934066,1044316.0,91,1873.67,0.0,1124.05,0.0,2691.72,0.0,5689.4400000000005,0.0,0.0,10443160.0,High
515194,MAPLEWOOD HEALTHCARE CENTER,WV,74.8021978021978,1041950.0,91,1555.67,0.0,6462.59,0.0,12557.42,0.0,20575.68,0.0,0.0,10419500.0,High
395316,ST LUKE'S REHABILITATION AND NURSING CENTER,PA,41.21978021978022,1041950.0,91,3634.25,0.0,2063.5,0.0,8426.25,0.0,14124.0,0.0,0.0,10419500.0,High
265110,MOORE-FEW CARE CENTER,MO,44.32786885245902,1031632.0,122,3028.32,0.0,1655.96,0.0,9077.18,0.0,13761.460000000001,0.0,0.0,10316320.0,High
165545,WINDMILL MANOR,IA,90.08791208791209,1020383.0,91,3349.5,0.0,2821.5,0.0,22452.5,0.0,28623.5,0.0,0.0,10203830.0,High
455754,NORTHEAST REHABILITATION AND HEALTHCARE CENTER,TX,85.91208791208791,1018017.0,91,1005.75,0.0,7981.47,0.0,11821.06,0.0,20808.28,0.0,0.0,10180170.0,High
445492,RIPLEY HEALTHCARE AND REHAB CENTER,TN,45.91208791208791,1018017.0,91,181.25,0.0,4971.5,0.0,8778.5,0.0,13931.25,0.0,0.0,10180170.0,High
105176,WINTER HAVEN HEALTH AND REHABILITATION CENTER,FL,136.16483516483515,381290.0,91,2599.75,14.0,8673.25,0.0,26075.75,0.0,37348.75,14.0,0.03748452090096724,10171932.062499998,High
505324,LIFE CARE CENTER OF PUYALLUP,WA,88.46153846153847,5940571.0,273,10179.75,139.29,16896.36,168.72,55182.51,177.9,82258.62,485.90999999999997,0.5907101286163079,10056660.131959006,High
455996,THE RENAISSANCE AT KESSLER PARK,TX,71.13186813186813,1003821.0,91,1123.88,0.0,7402.11,0.0,9346.07,0.0,17872.059999999998,0.0,0.0,10038210.0,High
505216,SOUNDVIEW REHABILITATION AND HEALTH CARE INC,WA,34.505494505494504,1956500.0,273,3457.5,1.5,7679.25,0.0,20384.97,60.0,31521.72,61.5,0.19510356668354392,10028007.346341463,High
375551,MEDICAL PARK WEST REHABILITATION & SKILLED CARE,OK,91.95604395604396,2885792.0,182,3223.4,0.0,12958.66,98.78,28742.08,30.6,44924.14,129.38,0.287996609395305,10020229.078596383,High
525678,MINOCQUA HEALTH AND REHAB,WI,31.604395604395606,21528598.0,364,5980.4,0.0,7401.08,736.0,20870.84,0.0,34252.32,736.0,2.148759558476623,10019081.9001,High
155797,ASPEN PLACE HEALTH CAMPUS,IN,51.065934065934066,996996.0,182,5572.92,0.0,5655.38,0.0,11489.04,0.0,22717.34,0.0,0.0,9969960.0,High
425337,LIFE CARE CENTER OF COLUMBIA,SC,104.49450549450549,996359.0,91,3304.23,0.0,9833.39,0.0,18562.14,0.0,31699.76,0.0,0.0,9963590.0,High
265787,LAVERNA MANOR HEALTH & REHABILITATION,MO,54.76923076923077,6625892.0,364,4091.0,48.0,8060.32,281.0,36377.08,0.0,48528.4,329.0,0.6779535282432555,9773371.955404256,High
155001,HOOVERWOOD,IN,144.71428571428572,3055234.0,273,16398.75,24.0,34040.25,0.0,98479.5,441.75,148918.5,465.75,0.31275496328528696,9768778.624347825,High
505096,LINDEN POST ACUTE,WA,62.69230769230769,975975.0,91,3233.51,0.0,1969.79,0.0,13036.9,0.0,18240.2,0.0,0.0,9759750.0,High
056338,MORNING STAR POST ACUTE,CA,54.8021978021978,973063.0,182,2744.0,0.0,7046.96,0.0,25395.9,0.0,35186.86,0.0,0.0,9730630.0,High
455390,BUENA VIDA NURSING AND REHAB-SAN ANTONIO,TX,62.67032967032967,967057.0,91,1281.45,0.0,5023.21,0.0,5827.37,0.0,12132.029999999999,0.0,0.0,9670570.0,High
375470,CHANDLER THERAPY & LIVING CENTER LLC,OK,40.89010989010989,26471081.0,2821,21173.0,0.0,73531.69,9070.289999999999,235544.51,0.0,330249.2,9070.289999999999,2.7464987046145755,9638118.87313989,High
165034,HARMONY WATERLOO,IA,73.45054945054945,960687.0,91,3103.5,0.0,3906.75,0.0,12212.5,0.0,19222.75,0.0,0.0,9606870.0,High
045452,LAWRENCE HALL HEALTH & REHABILITATION,AR,88.63736263736264,677586.0,91,3028.75,0.0,4715.5,23.0,24795.75,0.0,32540.0,23.0,0.07068223724646588,9586368.886956522,High
065388,"SPRINGS AT ST ANDREWS VILLAGE, THE",CO,35.78021978021978,958321.0,182,5795.96,0.0,4230.5,0.0,13678.6,0.0,23705.059999999998,0.0,0.0,9583210.0,High
255338,LAMAR HEALTHCARE & REHABILITATION CENTER,MS,72.45054945054945,957957.0,91,797.26,0.0,6251.75,0.0,10783.5,0.0,17832.510000000002,0.0,0.0,9579570.0,High
285287,MITCHELL CARE CENTER,NE,45.31868131868132,957502.0,455,10093.0,0.0,5438.0,0.0,21412.0,0.0,36943.0,0.0,0.0,9575020.0,High
455444,MESA VISTA INN HEALTH CENTER,TX,97.53846153846153,948220.0,91,3430.8,0.0,8200.22,0.0,10055.35,0.0,21686.370000000003,0.0,0.0,9482200.0,High
345053,PETTIGREW REHABILITATION CENTER,NC,79.03296703296704,1800526.0,182,5268.5,95.0,13018.0,0.0,31733.0,0.0,50019.5,95.0,0.18992592888773377,9480148.448105264,High
505455,JUDSON PARK HEALTH CENTER,WA,77.94505494505495,591500.0,91,7598.35,19.5,3867.19,0.0,19581.19,0.0,31046.73,19.5,0.062808546987074,9417508.1,High
535043,COTTONWOOD HEALTH AND REHABILITATION,WY,54.604395604395606,2384018.0,273,5542.32,104.52,7993.8,0.0,27681.0,0.0,41217.119999999995,104.52,0.25358394764117437,9401296.975522388,High
515060,HERITAGE CENTER,WV,151.21978021978023,8328320.0,91,6910.47,0.0,12494.67,390.93,24703.06,0.0,44108.2,390.93,0.8862977858992207,9396751.44460645,High
255282,CLINTON HEALTHCARE LLC - SNF,MS,113.27472527472527,937755.0,182,6678.5,0.0,18295.5,0.0,52569.0,0.0,77543.0,0.0,0.0,9377550.0,High
015455,ELITE NURSING AND REHABILITATION CARE CENTER,AL,127.56043956043956,935480.0,91,4273.5,0.0,4859.6,0.0,20117.6,0.0,29250.699999999997,0.0,0.0,9354800.0,High
385233,AVAMERE COURT AT KEIZER,OR,50.57142857142857,3144141.0,91,1398.0,0.0,5333.89,65.39,12394.41,0.0,19126.3,65.39,0.3418852574726947,9196480.197017891,High
255268,NEW ALBANY HEALTH & REHAB CENTER,MS,91.10989010989012,913549.0,91,1974.25,0.0,7721.0,0.0,19537.25,0.0,29232.5,0.0,0.0,9135490.0,High
445479,LIFE CARE CENTER OF GRAY,TN,64.18681318681318,913549.0,91,1839.16,0.0,5113.19,0.0,10359.73,0.0,17312.079999999998,0.0,0.0,9135490.0,High
056359,SAN PABLO HEALTHCARE & WELLNESS CENTER,CA,101.46153846153847,913276.0,91,5759.54,0.0,8110.2300000000005,0.0,21510.12,0.0,35379.89,0.0,0.0,9132760.0,High
515166,CLARKSBURG HEALTHCARE CENTER,WV,93.95604395604396,913276.0,91,2739.5,0.0,9074.75,0.0,16406.75,0.0,28221.0,0.0,0.0,9132760.0,High
445442,AHC CRESTVIEW,TN,81.10989010989012,913003.0,182,2355.0,0.0,13710.8,0.0,28814.0,0.0,44879.8,0.0,0.0,9130030.0,High
255222,TRINITY HEALTHCARE CENTER,MS,56.72527472527472,913003.0,91,2061.83,0.0,5150.82,0.0,16900.97,0.0,24113.620000000003,0.0,0.0,9130030.0,High
14E177,CRESTWOOD TERRACE,IL,106.34065934065934,910000.0,91,3335.7,0.0,2006.0,0.0,11763.9,0.0,17105.6,0.0,0.0,9100000.0,High
245529,BIGFORK VALLEY COMMUNITIES,MN,17.560439560439562,910000.0,91,2422.75,0.0,7.25,0.0,4162.0,0.0,6592.0,0.0,0.0,9100000.0,High
515185,SENECA TRAIL HEALTHCARE CENTER,WV,76.89010989010988,905268.0,91,1817.25,0.0,7947.5,0.0,12957.5,0.0,22722.25,0.0,0.0,9052680.0,High
115710,HILL HAVEN NURSING HOME,GA,64.27472527472527,903539.0,182,23.5,0.0,9297.0,0.0,14585.5,0.0,23906.0,0.0,0.0,9035390.0,High
015447,ARABELLA HEALTH AND WELLNESS OF FAIRHOPE,AL,70.3076923076923,900354.0,273,6301.92,0.0,13040.22,0.0,42093.0,0.0,61435.14,0.0,0.0,9003540.0,High
525731,ST ANN HEALTH AND REHABILITATION CENTER,WI,43.31868131868132,21035560.0,182,2605.0,187.0,5880.5,426.5,17760.0,0.0,26245.5,613.5,2.33754357889924,8999002.281662593,High
495147,RIVER EDGE REHABILITATION AND NURSING,VA,96.06593406593407,889070.0,91,2712.38,0.0,5313.07,0.0,16065.17,0.0,24090.62,0.0,0.0,8890700.0,High
185187,GREENWOOD NURSING & REHABILITATION CENTER,KY,115.27472527472527,889070.0,182,12902.0,0.0,12635.0,0.0,37935.24,0.0,63472.24,0.0,0.0,8890700.0,High
035105,SHEA POST ACUTE REHABILITATION CENTER,AZ,96.87912087912088,887250.0,91,3416.9,0.0,6200.1,0.0,15072.41,0.0,24689.41,0.0,0.0,8872500.0,High
285087,TIFFANY SQUARE,NE,73.23076923076923,887250.0,91,1772.19,0.0,3746.66,0.0,16065.789999999999,0.0,21584.64,0.0,0.0,8872500.0,High
285193,GOOD SAMARITAN SOCIETY - OSCEOLA,NE,33.89010989010989,887250.0,182,2467.14,0.0,5062.2,0.0,5126.98,0.0,12656.32,0.0,0.0,8872500.0,High
285067,"HOLDREGE MEMORIAL HOMES, INC",NE,73.37362637362638,887250.0,91,3412.75,0.0,3350.0,0.0,15770.0,0.0,22532.75,0.0,0.0,8872500.0,High
435088,CENTERVILLE CARE AND REHAB CENTER INC,SD,40.92307692307692,887250.0,91,848.33,0.0,448.0,0.0,5354.23,0.0,6650.5599999999995,0.0,0.0,8872500.0,High
155824,WELLBROOKE OF SOUTH BEND,IN,47.86813186813187,887250.0,91,2475.52,0.0,3440.62,0.0,7664.38,0.0,13580.52,0.0,0.0,8872500.0,High
155187,BRICKYARD HEALTHCARE - PORTAGE CARE CENTER,IN,136.98901098901098,887250.0,91,5284.37,0.0,8781.18,0.0,21365.73,0.0,35431.28,0.0,0.0,8872500.0,High
375458,THE LIVING CENTER,OK,19.043956043956044,887250.0,91,1628.66,0.0,1193.68,0.0,3224.54,0.0,6046.88,0.0,0.0,8872500.0,High
105172,FOUNTAIN MANOR HEALTH & REHABILITATION CENTER,FL,134.78021978021977,887250.0,91,7404.18,0.0,6764.07,0.0,29598.71,0.0,43766.96,0.0,0.0,8872500.0,High
455785,WESTERN HILLS NURSING & REHABILITATION,TX,76.15384615384616,887250.0,91,934.75,0.0,4984.25,0.0,9235.5,0.0,15154.5,0.0,0.0,8872500.0,High
505290,BELMONT TERRACE,WA,75.94505494505495,887250.0,91,4331.36,0.0,3752.28,0.0,12012.48,0.0,20096.12,0.0,0.0,8872500.0,High
455670,RIDGECREST RETIREMENT AND HEALTHCARE COMMUNITY,TX,58.53846153846154,887250.0,91,1949.73,0.0,3567.96,0.0,11804.15,0.0,17321.84,0.0,0.0,8872500.0,High
465064,ST GEORGE REHABILITATION,UT,94.89010989010988,887250.0,91,3417.27,0.0,7232.12,0.0,14376.94,0.0,25026.33,0.0,0.0,8872500.0,High
165156,FORT DODGE HEALTH AND REHABILITATION,IA,57.20879120879121,887250.0,91,2303.11,0.0,1269.65,0.0,8430.35,0.0,12003.11,0.0,0.0,8872500.0,High
045471,HIRAM SHADDOX HEALTH AND REHAB,AR,78.76923076923077,887250.0,91,2603.74,0.0,3297.18,0.0,12978.73,0.0,18879.65,0.0,0.0,8872500.0,High
155808,WELLBROOKE OF WESTFIELD,IN,52.91208791208791,887250.0,91,2097.05,0.0,3681.85,0.0,8070.86,0.0,13849.759999999998,0.0,0.0,8872500.0,High
155149,HARCOURT TERRACE NURSING AND REHABILITATION,IN,73.50549450549451,887250.0,182,3992.0,0.0,8164.32,0.0,24499.64,0.0,36655.96,0.0,0.0,8872500.0,High
155109,BRICKYARD HEALTHCARE - TWELFTH STREET CARE CENTER,IN,63.67032967032967,887250.0,91,2491.2,0.0,2283.77,0.0,9366.29,0.0,14141.26,0.0,0.0,8872500.0,High
155029,COMMUNITY NURSING AND REHABILITATION CENTER,IN,52.714285714285715,887250.0,91,629.42,0.0,3277.96,0.0,8288.83,0.0,12196.21,0.0,0.0,8872500.0,High
065282,LIFE CARE CENTER OF LONGMONT,CO,118.86813186813187,887250.0,91,9714.32,0.0,4799.93,0.0,17739.45,0.0,32253.7,0.0,0.0,8872500.0,High
155786,ALLISONVILLE MEADOWS,IN,133.94505494505495,887250.0,91,5166.67,0.0,5268.9,0.0,18764.6,0.0,29200.17,0.0,0.0,8872500.0,High
155792,COUNTRYSIDE MEADOWS,IN,127.82417582417582,887250.0,91,4011.17,0.0,5003.07,0.0,17700.28,0.0,26714.519999999997,0.0,0.0,8872500.0,High
395896,HOMEWOOD AT MARTINSBURG PA INC,PA,108.1978021978022,887250.0,91,4535.25,0.0,10869.75,0.0,23748.75,0.0,39153.75,0.0,0.0,8872500.0,High
515001,PINE LODGE,WV,114.24175824175825,887250.0,91,5509.2,0.0,8424.35,0.0,16941.88,0.0,30875.43,0.0,0.0,8872500.0,High
056382,THE GROVE POST-ACUTE CARE CENTER,CA,61.417582417582416,887250.0,91,1069.51,0.0,5401.71,0.0,12173.14,0.0,18644.36,0.0,0.0,8872500.0,High
065266,GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,CO,92.2967032967033,887250.0,91,3756.72,0.0,8010.3,0.0,18122.3,0.0,29889.32,0.0,0.0,8872500.0,High
435037,CLARKSON HEALTH CARE,SD,45.97802197802198,887250.0,91,3178.25,0.0,1630.0,0.0,9171.5,0.0,13979.75,0.0,0.0,8872500.0,High
495002,SOUTH ROANOKE NURSING AND REHABILITATION,VA,85.76923076923077,887250.0,91,3092.35,0.0,4877.23,0.0,15316.12,0.0,23285.7,0.0,0.0,8872500.0,High
056463,EMMANUEL POST ACUTE CARE - HAYWARD,CA,91.53846153846153,887250.0,182,5789.6,0.0,16775.16,0.0,40880.58,0.0,63445.340000000004,0.0,0.0,8872500.0,High
056331,BEACON HEALTHCARE CENTER,CA,38.46153846153846,887250.0,91,762.13,0.0,4750.8,0.0,9247.75,0.0,14760.68,0.0,0.0,8872500.0,High
265091,CAMDENTON WINDSOR ESTATES,MO,49.89010989010989,887250.0,91,876.2,0.0,763.1,0.0,2974.4,0.0,4613.700000000001,0.0,0.0,8872500.0,High
455551,PLAINVIEW HEALTHCARE CENTER,TX,56.34065934065934,2642640.0,91,726.78,0.0,4898.64,12.0,6628.97,25.16,12254.39,37.16,0.30323826808188736,8714731.213562971,High
056435,HYDE PARK HEALTHCARE CENTER,CA,67.65934065934066,21315658.0,455,4899.85,482.8,28210.35,1759.05,81770.6,576.05,114880.8,2817.8999999999996,2.4528903002068225,8690016.833693178,High
385185,AVAMERE RIVERPARK OF EUGENE,OR,91.17582417582418,11036025.0,364,6568.0,0.0,38936.6,1540.6,88927.68,183.68,134432.28,1724.28,1.2826383663209462,8604159.434007237,High
495416,ASHBY PONDS INC,VA,43.16483516483517,858858.0,364,14256.28,0.0,13479.12,0.0,42560.16,0.0,70295.56,0.0,0.0,8588580.0,High
155803,HAMILTON POINTE HEALTH AND REHAB,IN,92.96703296703296,1844388.0,182,6541.0,0.0,9961.0,0.0,26973.0,93.5,43475.0,93.5,0.215066129959747,8575911.048128342,High
035250,IMMANUEL CAMPUS OF CARE,AZ,159.4065934065934,857129.0,91,5603.5,0.0,19073.33,0.0,44406.5,0.0,69083.33,0.0,0.0,8571290.0,High
17E256,BRIGHTON PLACE NORTH,KS,34.0,856128.0,273,2287.7400000000002,0.0,4521.48,0.0,9198.75,0.0,16007.97,0.0,0.0,8561280.0,High
095015,SERENITY REHABILITATION AND HEALTH CENTER LLC,DC,176.75824175824175,20842731.0,182,25308.0,591.0,21563.0,129.0,56713.5,1802.5,103584.5,2522.5,2.435209901095241,8558905.329115957,High
165260,ASPIRE OF DONNELLSON,IA,20.835164835164836,18515042.0,273,3273.0,154.5,4838.25,0.0,15716.25,363.75,23827.5,518.25,2.175007869058861,8512632.190159189,High
445452,AHC MCNAIRY COUNTY,TN,89.07692307692308,849121.0,91,2543.0,0.0,8106.75,0.0,15358.75,0.0,26008.5,0.0,0.0,8491210.0,High
445446,AHC DYERSBURG,TN,97.98901098901099,847938.0,91,1233.25,0.0,8838.25,0.0,17315.25,0.0,27386.75,0.0,0.0,8479380.0,High
255174,DIVERSICARE OF MOSS POINT,MS,100.43956043956044,847938.0,182,4480.48,0.0,15313.78,0.0,35810.34,0.0,55604.6,0.0,0.0,8479380.0,High
185258,LAKE WAY NURSING AND REHABILITATION CENTER,KY,80.64835164835165,847938.0,91,3409.47,0.0,5942.83,0.0,12723.81,0.0,22076.11,0.0,0.0,8479380.0,High
445431,AHC LEXINGTON,TN,77.04395604395604,847938.0,91,3413.75,0.0,4593.0,0.0,14480.75,0.0,22487.5,0.0,0.0,8479380.0,High
185229,BARREN COUNTY NURSING AND REHABILITATION,KY,74.61538461538461,847665.0,91,1641.3,0.0,4033.48,0.0,8362.2,0.0,14036.98,0.0,0.0,8476650.0,High
245462,MARANATHA CARE CENTER,MN,94.75824175824175,847665.0,91,6563.0,0.0,5266.5,0.0,20945.75,0.0,32775.25,0.0,0.0,8476650.0,High
035197,HAVEN OF YUMA,AZ,104.14285714285714,846482.0,91,2229.22,0.0,4101.51,0.0,16441.46,0.0,22772.19,0.0,0.0,8464820.0,High
375519,CALERA MANOR,OK,64.32967032967034,846482.0,182,66.38,0.0,5996.38,0.0,16466.18,0.0,22528.940000000002,0.0,0.0,8464820.0,High
175563,AZRIA HEALTH WICHITA,KS,63.956043956043956,842933.0,91,2815.57,0.0,5671.93,0.0,11094.9,0.0,19582.4,0.0,0.0,8429330.0,High
345206,MADISON HEALTH AND REHABILITATION,NC,86.54945054945055,836381.0,91,4888.14,0.0,1260.85,0.0,14257.06,0.0,20406.05,0.0,0.0,8363810.0,High
255276,THE MADISON HEALTH AND REHAB,MS,58.51648351648352,826917.0,91,1610.75,0.0,8021.5,0.0,17478.43,0.0,27110.68,0.0,0.0,8269170.0,High
43A137,AVERA BORMANN MANOR,SD,46.989010989010985,819819.0,91,3295.35,0.0,3.7,0.0,8911.8,0.0,12210.849999999999,0.0,0.0,8198190.0,High
146124,CARMI MANOR REHAB & NRSG CTR,IL,42.527472527472526,818909.0,91,1037.0,0.0,2411.48,0.0,8942.63,0.0,12391.109999999999,0.0,0.0,8189090.0,High
255271,LIBERTY COMMUNITY LIVING CTR,MS,69.87912087912088,817908.0,91,1741.62,0.0,6065.23,0.0,14186.86,0.0,21993.71,0.0,0.0,8179080.0,High
395171,RIVERTON REHABILITATION AND HEALTHCARE CENTER,PA,104.28571428571429,4523246.0,91,2107.8,148.0,8048.3,0.0,16483.4,0.0,26639.5,148.0,0.5555659828450233,8141689.987635136,High
145000,WASHINGTON SENIOR LIVING,IL,71.38461538461539,23916074.0,546,18371.88,362.88,21051.06,3325.56,83079.0,0.0,122501.94,3688.44,3.01092374537089,7943101.859278068,High
056436,MEDICAL CENTER CONVALESCENT HOSPITAL,CA,84.12087912087912,10325588.0,91,3166.93,392.19,6301.56,0.0,20524.05,0.0,29992.54,392.19,1.3076251627904805,7896443.333933043,High
425373,THE GABLES OF PELHAM SKILLED NURSING & REHAB,SC,29.274725274725274,786968.0,91,19.75,0.0,2660.0,0.0,6127.32,0.0,8807.07,0.0,0.0,7869680.0,High
345205,WESTWOOD HILLS NURSING AND REHABILITATION CENTER,NC,113.78021978021978,786968.0,91,4923.12,0.0,3441.75,0.0,18362.739999999998,0.0,26727.609999999997,0.0,0.0,7869680.0,High
505530,WASHINGTON STATE WALLA WALLA VETERANS HOME,WA,76.21978021978022,786968.0,91,7418.8,0.0,1042.2,0.0,31681.7,0.0,40142.7,0.0,0.0,7869680.0,High
455869,GUADALUPE VALLEY NURSING CENTER,TX,133.56043956043956,7948668.0,182,4267.9,0.0,17590.02,520.0,29271.12,0.0,51129.03999999999,520.0,1.0170345463165358,7815533.925359999,High
495423,SOUTHAMPTON REHABILITATION AND HEALTHCARE CENTER,VA,167.76923076923077,7115199.0,364,18717.0,1584.0,65070.4,0.0,89750.32,0.0,173537.72,1584.0,0.9127698577577256,7795173.054332576,High
185248,SAYRE CHRISTIAN VILLAGE NURSING HOME,KY,152.42857142857142,779324.0,182,12784.6,0.0,19621.7,0.0,71289.18,0.0,103695.48,0.0,0.0,7793240.0,High
345152,TRINITY VILLAGE,NC,96.91208791208791,774592.0,91,8179.31,0.0,5482.34,0.0,35776.98,0.0,49438.630000000005,0.0,0.0,7745920.0,High
145126,ALDEN LINCOLN REHAB & H C CTR,IL,84.28571428571429,774592.0,182,5050.0,0.0,12779.0,0.0,25647.5,0.0,43476.5,0.0,0.0,7745920.0,High
265802,ARMOUR OAKS SENIOR LIVING COMMUNITY,MO,32.65934065934066,1183000.0,91,485.25,12.0,1791.5,0.0,5559.46,0.0,7836.21,12.0,0.15313525288372823,7725197.025,High
505442,CAROLINE KLINE GALLAND HOME,WA,193.85714285714286,767130.0,182,31326.98,0.0,21199.0,0.0,127186.66,0.0,179712.64,0.0,0.0,7671300.0,High
245580,LAKEWOOD CARE CENTER,MN,25.45054945054945,766311.0,182,2500.6,0.0,2704.96,0.0,14418.02,0.0,19623.58,0.0,0.0,7663110.0,High
155191,WESTMINSTER VILLAGE KENTUCKIANA,IN,55.505494505494504,753025.0,273,3994.05,0.0,8457.39,0.0,26687.55,0.0,39138.99,0.0,0.0,7530250.0,High
255287,PASS CHRISTIAN HEALTH AND REHABILIATION CENTER,MS,54.10989010989011,748384.0,91,1837.51,0.0,5025.63,0.0,7948.3,0.0,14811.44,0.0,0.0,7483840.0,High
065417,"HEALTHCARE RESORT OF COLORADO SPRINGS, THE",CO,84.54945054945055,7197918.0,91,4885.43,0.0,6847.92,54.43,22820.84,278.29,34554.19,332.72,0.9628933567824914,7475301.3397577545,High
146187,ASBURY COURT NURSING & REHAB,IL,65.65934065934066,656292.0,182,7407.0,23.5,7422.0,23.5,38578.5,0.0,53407.5,47.0,0.08800262135467865,7457641.487234043,High
505093,ORCHARD PARK HEALTH CARE & REHAB CENTER,WA,103.9010989010989,745563.0,91,4347.9,0.0,8430.15,0.0,12520.02,0.0,25298.07,0.0,0.0,7455630.0,High
146175,PINCKNEYVILLE NURSING & REHAB,IL,45.78021978021978,745290.0,91,1486.34,0.0,4171.49,0.0,8296.47,0.0,13954.3,0.0,0.0,7452900.0,High
505529,AVAMERE TRANSITIONAL CARE OF PUGET SOUND,WA,55.31868131868132,745290.0,91,4611.75,0.0,4982.5,0.0,12434.17,0.0,22028.42,0.0,0.0,7452900.0,High
535032,LIFE CARE CENTER OF CHEYENNE,WY,107.8021978021978,745290.0,91,6681.67,0.0,3250.91,0.0,19761.9,0.0,29694.480000000003,0.0,0.0,7452900.0,High
455761,MISSION NURSING & REHABILITATION CENTER,TX,93.68131868131869,745290.0,91,3916.8,0.0,7098.3,0.0,14280.6,0.0,25295.7,0.0,0.0,7452900.0,High
055252,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",CA,96.1978021978022,745290.0,91,2413.55,0.0,9389.1,0.0,21151.91,0.0,32954.56,0.0,0.0,7452900.0,High
056378,OCEAN RIDGE POST ACUTE,CA,90.05494505494505,22190077.0,546,10257.960000000001,0.0,49611.479999999996,1691.82,121932.48,3728.46,181801.91999999998,5420.28,2.981420658263675,7442786.357066129,High
065337,UNIVERSITY HEIGHTS CARE CENTER,CO,88.08791208791209,1182454.0,182,7870.08,49.34,6782.96,16.0,26273.58,0.0,40926.62,65.34,0.1596515910671343,7406465.49211509,High
045457,EVERGREEN LIVING CENTER AT STAGECOACH,AR,93.08791208791209,740285.0,91,1200.76,0.0,6315.67,0.0,21200.28,0.0,28716.71,0.0,0.0,7402850.0,High
